case_type,location,urgency_level,budget,preferred_language,case_complexity_score,specialization,city,experience,success_rate,rating,consultation_fee,availability,match
Property,Delhi,3,10559,Bengali,0.31374113474207505,Criminal,Chennai,7.7531033956856525,0.7450130132603183,4.30521744799353,23115,1,0
Property,Bengaluru,5,21742,Bengali,0.4015110699532623,Criminal,Mumbai,19.72560373993118,0.7152706429340392,5.0,21118,1,0
Property,Hyderabad,3,26165,Hindi,0.3451205157842816,Civil,Hyderabad,10.12477330689261,0.7353676469586362,4.600117776844795,13557,0,1
Fraud,Kolkata,3,15846,Telugu,0.17517549525574735,Family,Bengaluru,15.299168163160324,0.7335890175403067,4.474016040117124,4382,0,0
Fraud,Hyderabad,4,14419,Kannada,0.14348791077735248,Civil,Pune,7.0549246069871066,0.7084583119027599,4.090854376989081,14567,1,0
Fraud,Chennai,5,31150,English,0.15107057427077025,Corporate,Pune,10.249973850709548,0.518744314630915,3.5499396307597757,7741,1,0
Corporate,Delhi,5,25487,Kannada,0.14180087885447434,Tax,Pune,3.1987513692453344,0.8226191325406602,5.0,13092,1,0
Property,Hyderabad,1,28463,Hindi,0.2080583230088321,Criminal,Bengaluru,0.5982219562820541,0.6731149773000523,3.0849554961797727,12731,0,0
Tax,Chennai,3,16468,Marathi,0.7546953370195357,Tax,Chennai,2.3329064754254265,0.818144294855684,4.9344588113771595,17358,1,1
Criminal,Kolkata,3,15839,Kannada,0.5087560080546176,Corporate,Chennai,5.760696465358694,0.6834384542308523,4.420504056178738,8777,0,0
Criminal,Mumbai,2,27591,Telugu,0.4101095494305442,Corporate,Mumbai,7.480736095773438,0.6450173295474434,3.874316289560101,16688,1,0
Property,Delhi,5,17898,English,0.583098791417333,Family,Mumbai,4.755662350927311,0.7289852491774738,4.537565409686033,16705,1,0
Contract,Mumbai,2,15113,Kannada,0.21121340792963747,Family,Bengaluru,0.0,0.9260572351683919,4.266950004140335,14491,1,0
Criminal,Hyderabad,5,12694,Tamil,0.22304684915952933,Corporate,Bengaluru,11.233295776982004,0.7861854448158497,4.178520045086939,17492,1,0
Property,Mumbai,1,15909,Kannada,0.27425569941022865,Family,Delhi,3.453275996790498,0.730796558099408,3.827190329474426,12768,1,0
Criminal,Bengaluru,4,27000,English,0.22424043764159235,Civil,Delhi,7.752486262858,0.7401593088116377,3.256947325572197,7808,1,0
Fraud,Pune,4,7922,Tamil,0.22303559283073,Criminal,Kolkata,3.8709428049320413,0.46780559545783695,3.4797471173165846,13562,1,0
Criminal,Bengaluru,3,25032,Marathi,0.6687438000531327,Corporate,Delhi,12.552518247597435,0.6918909737986066,4.447424317805555,12206,1,0
Corporate,Pune,1,14334,Bengali,0.4410540459073561,Criminal,Pune,0.0,0.6755291819969995,3.851651685662622,20491,1,0
Criminal,Pune,1,18317,Telugu,0.39528103763460376,Criminal,Chennai,12.013619177053759,0.774819973500798,4.315223144631799,17275,0,0
Property,Delhi,4,18830,Hindi,0.45829794084093617,Criminal,Delhi,5.186116160266353,0.6803999063192114,3.4151673218561998,21685,0,0
Fraud,Kolkata,5,18234,Kannada,0.24941005073165087,Corporate,Bengaluru,5.743282244671529,0.6788947649676066,3.491859579498385,13373,1,0
Property,Mumbai,3,17702,Hindi,0.3700850080809199,Tax,Hyderabad,7.57065223839767,0.5738541079058749,3.755129381373928,9328,1,0
Property,Bengaluru,1,16445,Bengali,0.12240820813702365,Civil,Delhi,7.0029569634451745,0.39749900041581804,5.0,21952,1,1
Fraud,Hyderabad,4,15428,Kannada,0.33999356097215383,Corporate,Kolkata,14.327283589186157,0.506065193061282,3.793854593492106,20227,1,0
Fraud,Pune,3,30558,Bengali,0.5096916384479417,Corporate,Pune,10.587966607102071,0.7296439465809013,3.4935196270149595,19960,1,0
Divorce,Hyderabad,1,20200,Hindi,0.5853772903240817,Tax,Kolkata,14.00342617763038,0.8807949051512752,4.9275762121970486,16368,0,0
Contract,Mumbai,2,18992,English,0.3894475433612096,Corporate,Pune,9.821769976159397,0.27161329495209124,5.0,14557,0,0
Corporate,Delhi,2,14842,Marathi,0.3795610084534019,Criminal,Chennai,6.6475500272588715,0.6464054515071235,3.1743963959480572,17406,1,0
Criminal,Bengaluru,5,16736,Telugu,0.545715642589254,Civil,Kolkata,6.730824530855254,0.6631412940560482,3.585685014720564,16482,1,0
Contract,Hyderabad,5,14870,Telugu,0.4448215441226144,Criminal,Hyderabad,0.0,0.9162553286356422,5.0,21549,1,0
Property,Mumbai,1,26122,Hindi,0.23454598141107028,Criminal,Mumbai,16.8128164369779,0.6319562932192436,4.013666584367812,20804,0,0
Divorce,Delhi,3,13971,Telugu,0.14197829078215465,Criminal,Pune,6.656513880638633,0.6903602902666389,4.451416080832358,14267,0,0
Fraud,Pune,1,3000,Bengali,0.2895720444510438,Civil,Mumbai,0.0,0.7524263567692001,3.9953497900007715,16530,1,0
Corporate,Kolkata,3,20466,Kannada,0.34590695358374446,Family,Mumbai,2.163183016503396,0.6934773344640894,4.390271679151157,13328,0,0
Property,Bengaluru,1,17764,English,0.27793123826222216,Corporate,Mumbai,0.0,0.7888027349574636,4.03252460442961,10029,1,0
Criminal,Chennai,4,15313,Bengali,0.5921183941825856,Tax,Pune,3.6855111880076183,0.8110042505477839,3.872273682288982,24346,1,0
Contract,Delhi,1,27292,Tamil,0.2655982356953232,Criminal,Pune,10.074124025355268,0.5952766279691816,3.597252704969258,24639,1,0
Criminal,Pune,5,3000,Kannada,0.2642676891898256,Civil,Hyderabad,0.0,0.7292564643837676,4.123633301068779,17996,1,0
Divorce,Hyderabad,2,32609,Telugu,0.6279660092402034,Corporate,Mumbai,13.886416022371584,0.9440589431742938,4.097636267377821,16756,1,0
Criminal,Hyderabad,2,28437,English,0.44506561441900655,Family,Bengaluru,4.14171607502077,0.7711460175184862,4.6172484648031,10459,1,0
Property,Mumbai,5,14975,Telugu,0.13752326959060016,Civil,Kolkata,6.207104108356447,0.795425433300003,3.976518970504462,8112,1,1
Corporate,Mumbai,5,16393,Telugu,0.16723543034861055,Tax,Kolkata,6.915228655219122,0.9623185320976242,3.5720435273080673,7003,1,0
Corporate,Chennai,1,24035,English,0.6240320164862866,Criminal,Pune,1.7927600799242365,0.7522704076597229,3.5834702510067586,18763,1,0
Criminal,Kolkata,1,24249,Marathi,0.19305691214200288,Civil,Chennai,10.867658750166516,0.807877220659181,3.94361202150213,23765,1,0
Property,Bengaluru,5,14928,Bengali,0.48579951630016516,Corporate,Hyderabad,0.24161276355825656,0.8755488522039654,3.1460375598710635,18350,1,0
Property,Delhi,5,7065,Bengali,0.5503812785354318,Tax,Kolkata,14.988609195813567,0.6425212798400844,4.5222280179812495,15922,0,0
Fraud,Mumbai,3,36909,Hindi,0.7967121011975592,Corporate,Pune,1.980363298870543,0.8140833552881203,4.418547026064033,8268,1,0
Fraud,Bengaluru,1,27648,Kannada,0.29052193154341505,Tax,Pune,7.096571515252804,0.74147541788965,5.0,9592,0,0
Property,Mumbai,1,21254,Tamil,0.8957210869515695,Civil,Pune,3.856453530821481,0.7613184266388354,3.229811545563952,22763,0,0
Property,Kolkata,2,21406,Kannada,0.5959563751187623,Criminal,Bengaluru,12.750783508284194,0.6203531280076144,3.8585732875394183,22534,1,0
Property,Chennai,4,24970,Marathi,0.26168565792442083,Corporate,Pune,1.6034276159645433,0.8298550306432667,3.627546554602157,6784,1,0
Corporate,Chennai,1,25928,Telugu,0.16098427436764584,Tax,Pune,14.304148009553591,0.7439871580940371,4.732489082081791,21632,0,0
Fraud,Kolkata,4,3309,Hindi,0.3663001511624319,Tax,Pune,18.031812644042642,0.5092819214959791,4.603192773074545,12057,1,0
Fraud,Delhi,5,17193,Tamil,0.6338922462964978,Tax,Kolkata,0.3443590141896937,0.8981091631784061,4.213681680216707,10787,1,0
Criminal,Chennai,1,16361,Kannada,0.4032953461625576,Corporate,Mumbai,0.0,0.9503195126145643,4.278738972057953,11384,1,0
Property,Chennai,5,18708,Tamil,0.7355149486690791,Criminal,Kolkata,5.930652752416483,0.7865744160994859,4.823457267872594,20155,1,0
Tax,Mumbai,5,26166,Telugu,0.08684935256220651,Corporate,Chennai,8.029943230362889,0.5838365110382705,3.931252518355325,10038,1,0
Criminal,Hyderabad,2,5679,English,0.19974702997213753,Corporate,Kolkata,6.180843738047081,0.6346740636363347,4.466845827909267,18797,1,0
Property,Mumbai,1,9206,Kannada,0.49418764111512026,Corporate,Kolkata,5.907730246686553,0.5547364819594769,4.42533624448008,15723,0,0
Fraud,Hyderabad,2,14546,English,0.2973107321969584,Criminal,Hyderabad,10.756854640774964,0.8034519196084405,3.618815954203928,16483,1,1
Property,Bengaluru,2,21234,Tamil,0.37105819357722,Civil,Kolkata,9.100644946275514,0.7153817030385116,3.585120039519029,12018,1,1
Property,Hyderabad,2,26657,Kannada,0.46367242942096853,Family,Mumbai,0.0,0.5616211030246602,3.6670855592896263,12556,1,0
Fraud,Delhi,5,33050,Tamil,0.23372403261137203,Family,Kolkata,3.6937747756518107,0.6621824935831025,4.881826046052243,23721,1,0
Divorce,Kolkata,1,17709,Tamil,0.7404263259300924,Criminal,Mumbai,13.98682101280108,0.7842312465831638,4.513681622191993,17648,1,0
Divorce,Chennai,2,26643,Hindi,0.07722578669452071,Civil,Bengaluru,8.156524948034567,0.6256831805479826,4.8909099301884895,19514,0,0
Corporate,Bengaluru,4,25681,Hindi,0.5044111887715417,Family,Kolkata,7.164910074429794,0.8114212529999506,3.6854684536555125,10606,0,0
Contract,Bengaluru,1,24333,Marathi,0.3340887915881057,Tax,Hyderabad,1.0381436487504567,0.7064857222887801,5.0,21582,1,0
Fraud,Delhi,1,19805,Bengali,0.8374747187536514,Tax,Kolkata,11.121332779657964,0.8751343735778037,3.5928764828350257,14246,0,0
Tax,Bengaluru,2,16803,Hindi,0.2211516726886322,Corporate,Pune,7.374229179235455,0.7272225625639213,3.1263501023770734,24512,1,0
Fraud,Mumbai,5,11476,Hindi,0.25172550159236473,Criminal,Pune,7.369212537988741,0.7281635808528935,2.619085265985503,12304,1,1
Tax,Bengaluru,5,10947,Telugu,0.11194898047277999,Civil,Kolkata,12.351815386716964,0.7376062356173493,3.8997858570034354,10561,1,0
Property,Bengaluru,5,22776,Kannada,0.2898430118589431,Family,Pune,2.1968580860672873,0.8158719338949191,3.9972316717160608,18744,0,0
Corporate,Kolkata,5,19564,English,0.35591244981817494,Corporate,Mumbai,13.332559182832481,0.7550880196002852,3.6510684076421396,17969,0,0
Criminal,Kolkata,1,16675,Marathi,0.5108535723487158,Tax,Chennai,8.979072919664151,0.9206738765532049,2.830944850472605,7061,1,0
Divorce,Hyderabad,3,25318,English,0.5356862979667316,Tax,Chennai,13.255394155656457,0.49716156963512886,4.619558949436529,11896,1,0
Tax,Delhi,3,18396,Marathi,0.32024281464051674,Tax,Hyderabad,6.047538719759177,0.6374055861195488,4.158539413433686,16280,1,1
Fraud,Chennai,1,12694,English,0.511473412478239,Family,Pune,13.884342510624197,0.7415651610806807,4.433640954637613,16410,1,0
Corporate,Delhi,5,17868,Marathi,0.5223012364604023,Corporate,Bengaluru,0.0,0.7089615848493287,4.921969368555712,16365,1,1
Contract,Bengaluru,4,26565,Bengali,0.4316660385588758,Civil,Kolkata,0.5835784080233948,0.9002747394229124,3.022080636755943,12197,1,0
Contract,Pune,5,11811,Marathi,0.012711504752839421,Family,Chennai,2.8506889647248865,0.6402928816161169,4.671163238643732,22844,0,0
Divorce,Mumbai,2,21674,Bengali,0.5232159938893292,Corporate,Hyderabad,3.6811725347691526,0.7776366264655507,4.307921060897738,7517,1,0
Tax,Kolkata,4,19556,Tamil,0.3349228384798156,Tax,Delhi,12.969122900346138,0.4782589425751799,4.715512932784823,22293,1,1
Contract,Kolkata,1,13913,Kannada,0.2541923637393257,Civil,Mumbai,0.0,0.5803191704839178,4.84533371189531,16250,0,0
Tax,Kolkata,1,17653,Kannada,0.4125770390382905,Tax,Delhi,11.937888176946496,0.7530307903034528,4.005153533469797,17677,1,1
Corporate,Hyderabad,4,7426,English,0.49402302208308,Corporate,Bengaluru,7.378728005508572,0.7931100359582368,5.0,13665,0,0
Contract,Delhi,1,20877,Bengali,0.24816678729999583,Family,Mumbai,1.8324855570002132,0.7213192205399283,4.885150660766043,24564,1,0
Corporate,Hyderabad,2,9082,Kannada,0.23852064633808187,Tax,Bengaluru,16.23910696788071,0.8116035623949535,3.896944461708722,16561,1,0
Tax,Hyderabad,4,28579,Telugu,0.5812149931205478,Corporate,Delhi,0.7081512699653683,0.6302890865438309,3.655482923871405,4373,1,0
Criminal,Hyderabad,3,19264,Hindi,0.5605906267925184,Civil,Pune,11.968363776052268,0.6231979444152668,3.3636017196918235,14512,0,0
Tax,Chennai,2,15425,Kannada,0.5441760061745491,Tax,Kolkata,14.053856277342213,0.7935240885577474,3.772140554832138,18024,0,1
Corporate,Hyderabad,2,29284,Bengali,0.5409891157600393,Civil,Delhi,0.0,0.7880747978973619,4.2977995634654,13565,1,0
Criminal,Delhi,4,11745,Hindi,0.6950500805200074,Tax,Mumbai,2.2540045098130417,0.6360707491717927,3.8810684409448437,7689,1,0
Fraud,Kolkata,5,14018,Bengali,0.24537513889377455,Family,Hyderabad,14.226796193408916,0.8778954917091903,4.764828806121452,7629,1,0
Corporate,Kolkata,4,5366,Tamil,0.5841831962793304,Tax,Bengaluru,8.346292561305992,0.6734035787631385,4.869475541315659,8893,1,0
Criminal,Kolkata,2,30476,Marathi,0.5543621990964729,Tax,Chennai,10.819413611788256,0.7104515378486903,4.474926438215889,21370,1,0
Divorce,Hyderabad,3,34982,English,0.4509064894847349,Criminal,Bengaluru,7.859806186344422,0.7721387146775697,3.9795576495333265,14890,1,0
Contract,Bengaluru,1,6611,English,0.4487813367924872,Criminal,Mumbai,11.393024787942174,0.8408963190989808,4.896047050281885,20818,1,0
Divorce,Bengaluru,1,13473,Kannada,0.3623376153585902,Civil,Delhi,1.4637639415983257,0.6726422086137818,4.1733972088553974,16512,0,0
Contract,Hyderabad,2,20558,Hindi,0.14273481992945838,Family,Kolkata,11.22996210987612,0.8751725587851764,5.0,13888,1,0
Corporate,Kolkata,2,15874,Telugu,0.07242861155628254,Criminal,Mumbai,6.684521167744004,0.7605076799150572,3.058757229031666,6338,1,0
Corporate,Delhi,5,19749,Kannada,0.08547766993653563,Tax,Chennai,6.465072538595632,0.8038085952469675,4.233063773073407,15794,1,0
Corporate,Kolkata,5,19059,Hindi,0.5510696309906078,Corporate,Mumbai,0.7177224509393945,0.7546017209742917,4.435078797832548,11439,1,0
Corporate,Hyderabad,1,23260,Telugu,0.2498440822491781,Criminal,Hyderabad,0.0,0.6554255210438809,5.0,14016,0,0
Fraud,Bengaluru,2,12312,Telugu,0.44265430659416916,Criminal,Delhi,6.811415512371154,0.869243698211786,3.961949177706714,22859,1,0
Corporate,Hyderabad,1,21541,Telugu,0.4626984216246432,Family,Hyderabad,13.661483298541643,0.6683648702125863,4.586016455573649,9694,1,0
Corporate,Kolkata,1,11070,Kannada,0.32586975835303794,Corporate,Chennai,8.52364286652357,0.6860184119781843,2.8092643444179806,25043,1,0
Criminal,Bengaluru,2,16705,Hindi,0.21003678542193852,Tax,Hyderabad,2.6521766484784237,0.6251603566229265,4.0349446535988704,14362,1,0
Corporate,Hyderabad,5,6105,Bengali,0.29052061023486747,Tax,Hyderabad,6.646642229181587,0.9009148362645159,4.575262734353809,22182,1,1
Contract,Mumbai,1,16763,Marathi,0.6906621397255392,Corporate,Bengaluru,6.137720571258158,0.8250099545751465,4.389675164261064,14126,1,0
Criminal,Delhi,4,15418,English,0.07281643494634432,Criminal,Kolkata,3.4037705254185324,0.8867944746719817,3.9515600211750765,9087,1,1
Tax,Hyderabad,2,27548,Tamil,0.180454754360842,Family,Kolkata,9.614540829282625,0.684478154869521,3.5063275694369924,16011,0,0
Divorce,Hyderabad,3,19525,Hindi,0.2805770490664145,Civil,Hyderabad,2.6881406245893684,0.888603332126593,4.080556698596733,7813,1,0
Contract,Kolkata,5,20980,Hindi,0.43165658835123233,Tax,Bengaluru,4.109610857426391,0.6157620715884075,4.170397726817547,14620,1,0
Property,Kolkata,5,19820,Kannada,0.17190266724675582,Civil,Hyderabad,2.0619742377194656,0.6974355324475265,4.12827437096177,11553,1,1
Property,Chennai,5,3000,Hindi,0.639971477612812,Corporate,Bengaluru,3.745912746410272,0.6499744480912917,5.0,10996,1,0
Criminal,Kolkata,3,4024,Tamil,0.40528923803926287,Criminal,Bengaluru,15.213376666196122,0.62907509912663,3.6189786864516975,21996,1,0
Divorce,Bengaluru,1,17450,Hindi,0.26586316894319323,Civil,Hyderabad,4.014035897543513,0.536756125481544,4.795487149259814,21477,1,0
Criminal,Hyderabad,5,22228,Telugu,0.31312369435056736,Tax,Pune,5.148938458421511,0.5812082205252092,4.402412590005452,7723,1,0
Criminal,Pune,5,18121,Kannada,0.7289238519888753,Family,Kolkata,11.548961894689288,0.7827340882095601,3.8850128150048935,17650,1,0
Tax,Hyderabad,5,13087,Kannada,0.6797956479673278,Tax,Chennai,12.754028524041859,0.7919462955337125,4.579088922902641,10568,1,1
Contract,Pune,3,18077,English,0.4803856854368629,Family,Chennai,5.030063022725173,0.9188113147806183,5.0,15305,1,0
Tax,Delhi,2,17383,Bengali,0.12497186154132672,Tax,Delhi,13.84008680725442,0.7921860270277554,3.24087417519027,24862,1,0
Divorce,Hyderabad,1,26232,Kannada,0.37243189183598996,Family,Kolkata,2.651152666584321,0.8530071281339148,5.0,21239,1,1
Tax,Mumbai,2,25784,Hindi,0.32730092534340677,Family,Pune,10.969958540979768,0.42951352918433205,5.0,11226,1,0
Property,Bengaluru,2,15572,English,0.33955213789864974,Criminal,Chennai,7.203863328555721,0.7744852813094113,4.757679242379265,15248,0,0
Fraud,Pune,2,19600,Tamil,0.30546247912867747,Criminal,Kolkata,9.73991334425507,0.8955908569432797,3.9375591096828324,16396,1,0
Divorce,Chennai,5,22209,Kannada,0.3401580180364465,Criminal,Pune,10.59972870192784,0.7181832069828473,3.7427241443888035,17164,1,0
Fraud,Mumbai,4,23397,English,0.5614990350072588,Criminal,Delhi,7.247001427711993,0.8644479985657625,5.0,13055,1,1
Criminal,Kolkata,2,33220,Telugu,0.365234531875024,Corporate,Kolkata,10.203952205531067,0.8883047048777756,4.693298548559816,10181,0,0
Property,Pune,4,19774,Bengali,0.16679918454071274,Civil,Bengaluru,11.50677082900119,0.8248893427092547,4.896254814422036,14678,1,1
Criminal,Delhi,4,29349,English,0.7284500367461082,Criminal,Hyderabad,0.0,0.5722348520431434,5.0,16355,1,1
Contract,Chennai,3,10719,Marathi,0.19490121005235655,Civil,Kolkata,3.2156964913115447,0.6735888426737419,5.0,13176,0,0
Contract,Kolkata,5,14898,Hindi,0.2660805222066093,Corporate,Delhi,12.16516198813052,0.6979253160404695,3.9997983283765763,12488,1,1
Tax,Delhi,5,3000,Tamil,0.3587293041483501,Criminal,Bengaluru,0.0,0.577337136205348,3.6622130672748474,17347,1,0
Corporate,Hyderabad,3,21210,Marathi,0.29218312802812757,Corporate,Pune,1.9400686432718812,0.7766066043863067,3.6682243141402475,6613,1,1
Fraud,Mumbai,3,25180,Bengali,0.35794916518292585,Tax,Hyderabad,15.324793337045225,0.8892859947710342,4.02941000533486,4837,1,0
Tax,Bengaluru,2,3000,Kannada,0.18702479975984782,Criminal,Pune,5.7513888361809435,0.60842338591087,3.426118948403366,12785,1,0
Corporate,Kolkata,4,21506,Hindi,0.1514669684156234,Family,Mumbai,8.6142082935382,0.8604523187051051,4.250854603408264,20257,0,0
Contract,Pune,5,24833,English,0.07857387576994045,Family,Mumbai,9.665428378234175,0.880075409259853,3.2701594909837843,20155,1,0
Fraud,Bengaluru,4,24377,Marathi,0.12891152673317532,Criminal,Pune,9.893398922306819,0.8728606809829146,4.974047033478162,11418,1,1
Property,Delhi,2,10433,Kannada,0.19231567180907772,Tax,Chennai,5.080427940750127,0.6868554342590649,5.0,13824,1,0
Property,Chennai,3,26184,Marathi,0.29848459042920605,Corporate,Chennai,5.871595070730615,0.5824555258845062,4.497510317600428,24574,0,0
Property,Hyderabad,4,20074,Bengali,0.1005974835066265,Criminal,Chennai,18.39190394771407,0.7462769998230151,4.492629262706086,24792,1,0
Property,Delhi,1,24728,Marathi,0.6019587007266497,Civil,Mumbai,1.0217904532069948,0.8187237584405044,4.70144174907228,14074,0,0
Criminal,Bengaluru,3,18993,Tamil,0.4845704180671412,Family,Kolkata,4.180456581387865,0.7868873504377399,3.5666068745698603,11100,1,0
Divorce,Kolkata,4,23048,Kannada,0.12446057714791084,Civil,Hyderabad,1.8313240843334047,0.7638143576709501,3.6472426344006728,12651,1,0
Contract,Kolkata,3,28873,Kannada,0.36475917726521884,Tax,Mumbai,6.649880771139442,0.8129739622010519,4.4160450086136045,12003,1,0
Tax,Pune,4,18367,Hindi,0.3805858754897531,Tax,Hyderabad,3.0105665640303148,0.5609844742289948,2.90863698624307,16420,1,0
Criminal,Hyderabad,5,22272,Telugu,0.3736755165105409,Criminal,Hyderabad,13.980967616957802,0.6940351604948034,4.295714735559805,10767,1,1
Fraud,Pune,1,29998,English,0.22525092741378247,Family,Chennai,15.572074284300403,0.6762207302326555,4.826689792407304,4671,1,0
Divorce,Mumbai,3,18934,Telugu,0.6967101242050252,Family,Hyderabad,7.4476007078543685,0.7871993832356948,3.6517524173863616,18171,1,1
Criminal,Bengaluru,4,10996,Hindi,0.4356838318418781,Criminal,Pune,2.5319716129535736,0.6275301886418505,4.687335404140786,13715,1,1
